Year,country,Origin,value
2017,Netherlands,Saudi Arabia,13
2017,Netherlands,Sudan,790
2017,Netherlands,Senegal,30
2017,Netherlands,Sierra Leone,516
2017,Netherlands,Somalia,15478
2017,Netherlands,Serbia and Kosovo (S/RES/1244 (1999)),30
2017,Netherlands,Syrian Arab Rep.,30851
2017,Netherlands,Chad,5
2017,Netherlands,Togo,37
2017,Netherlands,Tajikistan,34
2017,Netherlands,Trinidad and Tobago,56
2017,Netherlands,Tunisia,18
2017,Netherlands,Turkey,520
2017,Netherlands,United Rep. of Tanzania,6
2017,Netherlands,Uganda,526
2017,Netherlands,Ukraine,23
2017,Netherlands,Uzbekistan,64
2017,Netherlands,Stateless,5423
2017,Netherlands,Yemen,250
2017,Netherlands,Zambia,8
2017,Netherlands,Zimbabwe,36
2017,Norway,Afghanistan,6490
2017,Norway,Angola,35
2017,Norway,Albania,27
2017,Norway,Azerbaijan,46
2017,Norway,Burundi,74
2017,Norway,Burkina Faso,5
2017,Norway,Bangladesh,10
2017,Norway,Bulgaria,13
2017,Norway,Bosnia and Herzegovina,7
2017,Norway,Belarus,6
2017,Norway,Central African Rep.,7
2017,Norway,China,607
2017,Norway,Côte d'Ivoire,23
2017,Norway,Cameroon,26
2017,Norway,Dem. Rep. of the Congo,212
2017,Norway,Congo,7
2017,Norway,Colombia,17
2017,Norway,Cuba,7
2017,Norway,Algeria,12
2017,Norway,Egypt,58
2017,Norway,Eritrea,15456
2017,Norway,Ethiopia,2125
2017,Norway,Ghana,8
2017,Norway,Guinea,54
2017,Norway,Gambia,15
2017,Norway,Guatemala,7
2017,Norway,Honduras,5
2017,Norway,Iran (Islamic Rep. of),2036
2017,Norway,Iraq,2564
2017,Norway,Israel,11
2017,Norway,Jordan,9
2017,Norway,Kazakhstan,13
2017,Norway,Kenya,9
2017,Norway,Kyrgyzstan,19
2017,Norway,Kuwait,8
2017,Norway,Lebanon,34
2017,Norway,Liberia,16
2017,Norway,Libya,62
2017,Norway,Sri Lanka,218
2017,Norway,Morocco,29
2017,Norway,Mali,8
2017,Norway,Myanmar,130
2017,Norway,Nigeria,178
2017,Norway,Nepal,10
2017,Norway,Pakistan,99
2017,Norway,Philippines,6
2017,Norway,Dem. People's Rep. of Korea,5
2017,Norway,Russian Federation,998
2017,Norway,Rwanda,45
2017,Norway,Sudan,1961
2017,Norway,Sierra Leone,15
2017,Norway,Somalia,7527
2017,Norway,Serbia and Kosovo (S/RES/1244 (1999)),1990
2017,Norway,South Sudan,13
2017,Norway,Syrian Arab Rep.,11498
2017,Norway,Tajikistan,11
2017,Norway,Turkmenistan,8
2017,Norway,Turkey,200
2017,Norway,Uganda,119
2017,Norway,Ukraine,9
2017,Norway,Uzbekistan,240
2017,Norway,Viet Nam,45
2017,Norway,Stateless,3367
2017,Norway,Yemen,231
2017,Norway,Zimbabwe,14
2017,Nepal,Afghanistan,57
2017,Nepal,Bangladesh,12
2017,Nepal,Bhutan,7422
2017,Nepal,Iran (Islamic Rep. of),5
2017,Nepal,Sri Lanka,20
2017,Nepal,Myanmar,190
2017,Nepal,Pakistan,228
2017,Nepal,Somalia,24
2017,Nepal,Tibetan,13509
2017,Nauru,Afghanistan,81
2017,Nauru,Bangladesh,9
2017,Nauru,India,11
2017,Nauru,Iran (Islamic Rep. of),316
2017,Nauru,Iraq,43
2017,Nauru,Lebanon,14
2017,Nauru,Sri Lanka,101
2017,Nauru,Myanmar,115
2017,Nauru,Pakistan,120
2017,Nauru,Sudan,13
2017,Nauru,Somalia,56
2017,Nauru,Stateless,65
2017,New Zealand,Afghanistan,42
2017,New Zealand,Bangladesh,7
2017,New Zealand,Bahrain,24
2017,New Zealand,China,153
2017,New Zealand,Colombia,24
2017,New Zealand,Czech Rep.,17
2017,New Zealand,Algeria,6
2017,New Zealand,Egypt,28
2017,New Zealand,Eritrea,7
2017,New Zealand,Ethiopia,9
2017,New Zealand,Fiji,29
2017,New Zealand,Hungary,8
2017,New Zealand,Indonesia,5
2017,New Zealand,India,6
2017,New Zealand,Iran (Islamic Rep. of),159
2017,New Zealand,Iraq,132
2017,New Zealand,Jordan,8
2017,New Zealand,Kuwait,7
2017,New Zealand,Libya,22
2017,New Zealand,Sri Lanka,81
2017,New Zealand,Myanmar,12
2017,New Zealand,Malaysia,5
2017,New Zealand,Nepal,5
2017,New Zealand,Pakistan,57
2017,New Zealand,Palestinian,15
2017,New Zealand,Russian Federation,6
2017,New Zealand,Saudi Arabia,59
2017,New Zealand,Sudan,7
2017,New Zealand,Somalia,17
2017,New Zealand,Syrian Arab Rep.,65
2017,New Zealand,Turkey,43
2017,New Zealand,Viet Nam,8
2017,New Zealand,South Africa,10
2017,New Zealand,Zimbabwe,32
2017,Oman,Iraq,301
2017,Oman,Syrian Arab Rep.,7
2017,Pakistan,Afghanistan,1392610
2017,Pakistan,Algeria,17
2017,Pakistan,Iran (Islamic Rep. of),48
2017,Pakistan,Iraq,21
2017,Pakistan,Myanmar,21
2017,Pakistan,Palestinian,22
2017,Pakistan,Russian Federation,7
2017,Pakistan,Somalia,232
2017,Pakistan,Syrian Arab Rep.,29
2017,Pakistan,Tajikistan,6
2017,Pakistan,Turkey,6
2017,Pakistan,Yemen,113
2017,Panama,Belarus,7
2017,Panama,Cameroon,8
2017,Panama,Dem. Rep. of the Congo,5
2017,Panama,Colombia,1660
2017,Panama,Cuba,120
2017,Panama,Guatemala,12
2017,Panama,Haiti,19
2017,Panama,Nigeria,10
2017,Panama,Nicaragua,173
2017,Panama,Peru,23
2017,Panama,El Salvador,302
2017,Panama,Venezuela (Bolivarian Republic of),33
2017,Peru,Bangladesh,20
2017,Peru,Bosnia and Herzegovina,5
2017,Peru,Bolivia (Plurinational State of),9
2017,Peru,Dem. Rep. of the Congo,5
2017,Peru,Colombia,604
2017,Peru,Cuba,577
2017,Peru,Dominican Rep.,13
2017,Peru,Ecuador,5
2017,Peru,Haiti,48
2017,Peru,Hungary,6
2017,Peru,India,6
2017,Peru,Iran (Islamic Rep. of),10
2017,Peru,Iraq,17
2017,Peru,Nigeria,16
2017,Peru,Palestinian,35
2017,Peru,Russian Federation,16
2017,Peru,Serbia and Kosovo (S/RES/1244 (1999)),64
2017,Peru,Syrian Arab Rep.,38
2017,Peru,Ukraine,15
2017,Peru,Venezuela (Bolivarian Republic of),249
2017,Philippines,Afghanistan,13
2017,Philippines,Burundi,10
2017,Philippines,Côte d'Ivoire,18
2017,Philippines,Dem. Rep. of the Congo,5
2017,Philippines,Eritrea,16
2017,Philippines,Iran (Islamic Rep. of),66
2017,Philippines,Iraq,46
2017,Philippines,Liberia,5
2017,Philippines,Sri Lanka,20
2017,Philippines,Myanmar,10
2017,Philippines,Pakistan,77
2017,Philippines,Palestinian,48
2017,Philippines,Rwanda,19
2017,Philippines,Sudan,5
2017,Philippines,Somalia,25
2017,Philippines,Syrian Arab Rep.,74
2017,Philippines,Turkey,10
2017,Philippines,Viet Nam,15
2017,Papua New Guinea,Afghanistan,117
2017,Papua New Guinea,Bangladesh,20
2017,Papua New Guinea,Indonesia,9368
2017,Papua New Guinea,Iran (Islamic Rep. of),156
2017,Papua New Guinea,Iraq,47
2017,Papua New Guinea,Sri Lanka,21
2017,Papua New Guinea,Pakistan,96
2017,Papua New Guinea,Sudan,75
2017,Papua New Guinea,Somalia,39
2017,Papua New Guinea,Stateless,79
2017,Poland,Afghanistan,99
2017,Poland,Armenia,78
2017,Poland,Bangladesh,7
2017,Poland,Belarus,187
2017,Poland,China,18
2017,Poland,Cameroon,10
2017,Poland,Dem. Rep. of the Congo,5
2017,Poland,Congo,6
2017,Poland,Cuba,17
2017,Poland,Egypt,56
2017,Poland,Eritrea,30
2017,Poland,Georgia,72
2017,Poland,Iran (Islamic Rep. of),26
2017,Poland,Iraq,229
2017,Poland,Kazakhstan,52
2017,Poland,Kenya,5
2017,Poland,Kyrgyzstan,45
2017,Poland,Libya,22
2017,Poland,Sri Lanka,49
2017,Poland,Mongolia,19
2017,Poland,Nigeria,10
2017,Poland,Nepal,7
2017,Poland,Pakistan,18
2017,Poland,Palestinian,16
2017,Poland,Russian Federation,9950
2017,Poland,Rwanda,5
2017,Poland,Somalia,46
2017,Poland,Syrian Arab Rep.,512
2017,Poland,Tajikistan,49
2017,Poland,Turkmenistan,32
2017,Poland,Turkey,17
2017,Poland,Uganda,6
2017,Poland,Ukraine,369
2017,Poland,Uzbekistan,14
2017,Poland,Viet Nam,15
2017,Poland,Stateless,87
2017,Poland,Yemen,5
2017,Portugal,Afghanistan,18
2017,Portugal,Bosnia and Herzegovina,11
2017,Portugal,Belarus,17
2017,Portugal,Central African Rep.,8
2017,Portugal,Côte d'Ivoire,33
2017,Portugal,Cameroon,13
2017,Portugal,Dem. Rep. of the Congo,63
2017,Portugal,Congo,7
2017,Portugal,Colombia,71
2017,Portugal,Cuba,6
2017,Portugal,Eritrea,140
2017,Portugal,Guinea,103
2017,Portugal,Gambia,5
2017,Portugal,Guinea-Bissau,13
2017,Portugal,Iran (Islamic Rep. of),38
2017,Portugal,Iraq,57
2017,Portugal,Kenya,6
2017,Portugal,Libya,14
2017,Portugal,Sri Lanka,48
2017,Portugal,Morocco,9
2017,Portugal,Mali,13
2017,Portugal,Nigeria,27
2017,Portugal,Pakistan,60
2017,Portugal,Russian Federation,18
2017,Portugal,Senegal,7
2017,Portugal,Sierra Leone,27
2017,Portugal,Somalia,51
2017,Portugal,Syrian Arab Rep.,307
2017,Portugal,Togo,6
2017,Portugal,Ukraine,373
2017,Paraguay,Bolivia (Plurinational State of),17
2017,Paraguay,Colombia,35
2017,Paraguay,Cuba,65
2017,Paraguay,Iraq,6
2017,Paraguay,Russian Federation,8
2017,Paraguay,Syrian Arab Rep.,53
2017,Paraguay,Venezuela (Bolivarian Republic of),5
2017,Paraguay,Viet Nam,6
2017,Qatar,Egypt,9
2017,Qatar,Iraq,137
2017,Qatar,Somalia,8
2017,Qatar,Syrian Arab Rep.,34
2017,Romania,Afghanistan,152
2017,Romania,Angola,5
2017,Romania,Burundi,6
2017,Romania,Central African Rep.,10
2017,Romania,Cameroon,24
2017,Romania,Dem. Rep. of the Congo,23
2017,Romania,Congo,7
2017,Romania,Egypt,19
2017,Romania,Eritrea,53
2017,Romania,Ethiopia,5
2017,Romania,Guinea,7
2017,Romania,Iran (Islamic Rep. of),66
2017,Romania,Iraq,806
2017,Romania,Jordan,7
2017,Romania,Lebanon,6
2017,Romania,Libya,6
2017,Romania,Myanmar,29
2017,Romania,Nigeria,5
2017,Romania,Pakistan,40
2017,Romania,Palestinian,42
2017,Romania,Rwanda,8
2017,Romania,Sudan,15
2017,Romania,Somalia,43
2017,Romania,Syrian Arab Rep.,2282
2017,Romania,Turkey,25
2017,Romania,Ukraine,37
2017,Romania,Stateless,113
2017,Romania,Yemen,27
2017,Romania,Zimbabwe,8
2017,Russian Federation,Afghanistan,661
2017,Russian Federation,Azerbaijan,15
2017,Russian Federation,Bangladesh,5
2017,Russian Federation,Dem. Rep. of the Congo,5
2017,Russian Federation,Germany,10
2017,Russian Federation,Georgia,198
2017,Russian Federation,Iran (Islamic Rep. of),6
2017,Russian Federation,Iraq,24
2017,Russian Federation,Kazakhstan,5
2017,Russian Federation,Kyrgyzstan,25
2017,Russian Federation,Lebanon,6
2017,Russian Federation,Lithuania,5
2017,Russian Federation,Rep. of Moldova,21
2017,Russian Federation,Dem. People's Rep. of Korea,77
2017,Russian Federation,Palestinian,9
2017,Russian Federation,Sudan,6
2017,Russian Federation,Syrian Arab Rep.,1130
2017,Russian Federation,Tajikistan,23
2017,Russian Federation,Turkmenistan,5
2017,Russian Federation,Ukraine,123600
2017,Russian Federation,Uzbekistan,79
2017,Russian Federation,Stateless,17
2017,Russian Federation,Yemen,54
2017,Rwanda,Angola,5
2017,Rwanda,Burundi,88209
2017,Rwanda,Dem. Rep. of the Congo,82750
2017,Rwanda,Eritrea,5
2017,Rwanda,Chad,7
2017,Saudi Arabia,China,14
2017,Saudi Arabia,Eritrea,32
2017,Saudi Arabia,Iraq,32
2017,Saudi Arabia,Liberia,7
2017,Saudi Arabia,Palestinian,9
2017,Saudi Arabia,Somalia,16
2017,Saudi Arabia,Syrian Arab Rep.,14
2017,Saudi Arabia,Chad,9
2017,Saudi Arabia,Tunisia,6
2017,Saudi Arabia,Yemen,9
2017,Sudan,Burundi,15
2017,Sudan,Central African Rep.,2277
2017,Sudan,Cameroon,7
2017,Sudan,Dem. Rep. of the Congo,59
2017,Sudan,Egypt,7
2017,Sudan,Eritrea,108243
2017,Sudan,Ethiopia,4273
2017,Sudan,Iraq,16
2017,Sudan,Palestinian,59
2017,Sudan,Somalia,208
2017,Sudan,South Sudan,772715
2017,Sudan,Syrian Arab Rep.,11240
2017,Sudan,Chad,7458
2017,Senegal,Burundi,55
2017,Senegal,Central African Rep.,289
2017,Senegal,Côte d'Ivoire,39
2017,Senegal,Cameroon,12
2017,Senegal,Dem. Rep. of the Congo,30
2017,Senegal,Congo,19
2017,Senegal,Algeria,9
2017,Senegal,Guinea,10
2017,Senegal,Gambia,44
2017,Senegal,Liberia,61
2017,Senegal,Mauritania,13779
2017,Senegal,Nigeria,7
2017,Senegal,Rwanda,274
2017,Senegal,Chad,18
2017,Sierra Leone,Côte d'Ivoire,17
2017,Sierra Leone,Liberia,653
2017,Sierra Leone,Sudan,8
2017,El Salvador,Honduras,14
2017,El Salvador,Iraq,5
2017,El Salvador,Nicaragua,6
2017,El Salvador,Syrian Arab Rep.,5
2017,Somalia,Bangladesh,6
2017,Somalia,Eritrea,49
2017,Somalia,Ethiopia,3608
2017,Somalia,Palestinian,15
2017,Somalia,Syrian Arab Rep.,172
2017,Somalia,Yemen,10705
2017,Serbia and Kosovo (S/RES/1244 (1999)),Afghanistan,2182
2017,Serbia and Kosovo (S/RES/1244 (1999)),Bosnia and Herzegovina,8764
2017,Serbia and Kosovo (S/RES/1244 (1999)),Cuba,5
2017,Serbia and Kosovo (S/RES/1244 (1999)),Croatia,5
2017,Serbia and Kosovo (S/RES/1244 (1999)),Croatia,19038
2017,Serbia and Kosovo (S/RES/1244 (1999)),Iran (Islamic Rep. of),377
2017,Serbia and Kosovo (S/RES/1244 (1999)),Iraq,513
2017,Serbia and Kosovo (S/RES/1244 (1999)),Libya,32
2017,Serbia and Kosovo (S/RES/1244 (1999)),Sudan,5
2017,Serbia and Kosovo (S/RES/1244 (1999)),Syrian Arab Rep.,73
2017,Serbia and Kosovo (S/RES/1244 (1999)),Ukraine,15
2017,South Sudan,Central African Rep.,1869
2017,South Sudan,Dem. Rep. of the Congo,14961
2017,South Sudan,Eritrea,32
2017,South Sudan,Ethiopia,4555
2017,South Sudan,Sudan,261983
2017,Suriname,Cuba,29
2017,Slovakia,Afghanistan,246
2017,Slovakia,Angola,24
2017,Slovakia,Armenia,34
2017,Slovakia,Bulgaria,8
2017,Slovakia,Bosnia and Herzegovina,36
2017,Slovakia,China,5
2017,Slovakia,Cameroon,7
2017,Slovakia,Dem. Rep. of the Congo,16
2017,Slovakia,Cuba,40
2017,Slovakia,Egypt,5
2017,Slovakia,Iran (Islamic Rep. of),28
2017,Slovakia,Iraq,209
2017,Slovakia,Pakistan,6
2017,Slovakia,Palestinian,7
2017,Slovakia,Romania,37
2017,Slovakia,Russian Federation,37
2017,Slovakia,Somalia,31
2017,Slovakia,Serbia and Kosovo (S/RES/1244 (1999)),46
2017,Slovakia,Syrian Arab Rep.,17
2017,Slovakia,Ukraine,23
2017,Slovakia,Viet Nam,16
2017,Slovakia,Stateless,9
2017,Slovenia,Afghanistan,41
2017,Slovenia,Bosnia and Herzegovina,8
2017,Slovenia,Dem. Rep. of the Congo,8
2017,Slovenia,Eritrea,56
2017,Slovenia,Iran (Islamic Rep. of),60
2017,Slovenia,Iraq,39
2017,Slovenia,Kazakhstan,19
2017,Slovenia,Palestinian,11
2017,Slovenia,Russian Federation,15
2017,Slovenia,Sudan,6
2017,Slovenia,Somalia,48
2017,Slovenia,Serbia and Kosovo (S/RES/1244 (1999)),65
2017,Slovenia,Syrian Arab Rep.,215
2017,Sweden,Afghanistan,25645
2017,Sweden,Angola,38
2017,Sweden,Albania,329
2017,Sweden,Armenia,474
2017,Sweden,Azerbaijan,685
2017,Sweden,Burundi,200
2017,Sweden,Benin,5
2017,Sweden,Bangladesh,229
2017,Sweden,Bulgaria,16
2017,Sweden,Bahrain,15
2017,Sweden,Bosnia and Herzegovina,160
2017,Sweden,Belarus,134
2017,Sweden,Bolivia (Plurinational State of),64
2017,Sweden,Brazil,8
2017,Sweden,Bhutan,8
2017,Sweden,Chile,19
2017,Sweden,China,282
2017,Sweden,Côte d'Ivoire,61
2017,Sweden,Cameroon,152
2017,Sweden,Dem. Rep. of the Congo,324
2017,Sweden,Congo,50
2017,Sweden,Colombia,30
2017,Sweden,Cuba,60
2017,Sweden,Germany,5
2017,Sweden,Djibouti,21
2017,Sweden,Algeria,66
2017,Sweden,Ecuador,8
2017,Sweden,Egypt,347
2017,Sweden,Eritrea,27153
2017,Sweden,Ethiopia,2005
2017,Sweden,United Kingdom,7
2017,Sweden,Georgia,133
2017,Sweden,Ghana,56
2017,Sweden,Guinea,80
2017,Sweden,Gambia,147
2017,Sweden,Guinea-Bissau,7
2017,Sweden,Greece,18
2017,Sweden,Guatemala,9
2017,Sweden,Honduras,11
2017,Sweden,Indonesia,15
2017,Sweden,India,29
2017,Sweden,Iran (Islamic Rep. of),5867
2017,Sweden,Iraq,15524
2017,Sweden,Israel,33
2017,Sweden,Jordan,344
2017,Sweden,Kazakhstan,266
2017,Sweden,Kenya,93
2017,Sweden,Kyrgyzstan,177
2017,Sweden,Rep. of Korea,6
2017,Sweden,Kuwait,23
2017,Sweden,Lebanon,534
2017,Sweden,Liberia,13
2017,Sweden,Libya,404
2017,Sweden,Sri Lanka,48
2017,Sweden,Latvia,8
2017,Sweden,Morocco,230
2017,Sweden,Rep. of Moldova,8
2017,Sweden,The former Yugoslav Republic of Macedonia,55
2017,Sweden,Mali,24
2017,Sweden,Myanmar,16
2017,Sweden,Montenegro,40
2017,Sweden,Mongolia,315
2017,Sweden,Mauritania,12
2017,Sweden,Malaysia,8
2017,Sweden,Nigeria,510
2017,Sweden,Nicaragua,9
2017,Sweden,Nepal,19
2017,Sweden,Pakistan,461
2017,Sweden,Peru,11
2017,Sweden,Philippines,7
2017,Sweden,Dem. People's Rep. of Korea,5
2017,Sweden,Palestinian,983
2017,Sweden,Romania,63
2017,Sweden,Russian Federation,1628
2017,Sweden,Rwanda,38
2017,Sweden,Saudi Arabia,46
2017,Sweden,Sudan,841
2017,Sweden,Senegal,45
2017,Sweden,Sierra Leone,69
2017,Sweden,El Salvador,78
2017,Sweden,Somalia,21973
2017,Sweden,Serbia and Kosovo (S/RES/1244 (1999)),1455
2017,Sweden,Slovakia,6
2017,Sweden,Syrian Arab Rep.,103614
2017,Sweden,Chad,19
2017,Sweden,Togo,7
2017,Sweden,Thailand,8
2017,Sweden,Tajikistan,58
2017,Sweden,Turkmenistan,13
2017,Sweden,Tunisia,55
2017,Sweden,Turkey,270
2017,Sweden,United Rep. of Tanzania,40
2017,Sweden,Uganda,669
2017,Sweden,Ukraine,208
2017,Sweden,United States of America,20
2017,Sweden,Uzbekistan,616
2017,Sweden,Venezuela (Bolivarian Republic of),6
2017,Sweden,Viet Nam,68
2017,Sweden,Stateless,22072
2017,Sweden,Yemen,1099
2017,Sweden,Zambia,11
2017,Sweden,Zimbabwe,24
2017,Swaziland,Angola,11
2017,Swaziland,Burundi,160
2017,Swaziland,Dem. Rep. of the Congo,355
2017,Swaziland,Rwanda,153
2017,Swaziland,Somalia,73
2017,Swaziland,Uganda,6
2017,Swaziland,Zimbabwe,7
2017,Sint Maarten (Dutch part),Iran (Islamic Rep. of),5
2017,Syrian Arab Rep.,Afghanistan,1221
2017,Syrian Arab Rep.,Algeria,5
2017,Syrian Arab Rep.,Egypt,35
2017,Syrian Arab Rep.,Eritrea,23
2017,Syrian Arab Rep.,Ethiopia,19
2017,Syrian Arab Rep.,Guinea,51
2017,Syrian Arab Rep.,Iran (Islamic Rep. of),45
2017,Syrian Arab Rep.,Iraq,16325
2017,Syrian Arab Rep.,Jordan,25
2017,Syrian Arab Rep.,Kuwait,5
2017,Syrian Arab Rep.,Lebanon,24
2017,Syrian Arab Rep.,Libya,14
2017,Syrian Arab Rep.,Morocco,6
2017,Syrian Arab Rep.,Pakistan,173
2017,Syrian Arab Rep.,Saudi Arabia,11
2017,Syrian Arab Rep.,Sudan,762
2017,Syrian Arab Rep.,Sierra Leone,19
2017,Syrian Arab Rep.,Somalia,404
2017,Syrian Arab Rep.,South Sudan,110
2017,Syrian Arab Rep.,Chad,8
2017,Syrian Arab Rep.,Turkey,7
2017,Syrian Arab Rep.,Yemen,123
2017,Chad,Central African Rep.,76653
2017,Chad,Cameroon,11
2017,Chad,Dem. Rep. of the Congo,316
2017,Chad,Congo,9
2017,Chad,Eritrea,6
2017,Chad,Ethiopia,13
2017,Chad,Libya,9
2017,Chad,Niger,495
2017,Chad,Nigeria,9541
2017,Chad,Rwanda,17
2017,Chad,Sudan,324327
2017,Chad,Somalia,10
2017,Chad,South Sudan,8
2017,Chad,Syrian Arab Rep.,39
2017,Chad,Turkey,6
2017,Togo,Central African Rep.,349
2017,Togo,Côte d'Ivoire,1991
2017,Togo,Dem. Rep. of the Congo,99
2017,Togo,Congo,27
2017,Togo,Ghana,9695
2017,Togo,Iraq,5
2017,Togo,Mali,91
2017,Togo,Nigeria,8
2017,Togo,Rwanda,137
2017,Togo,Chad,18
2017,Thailand,Afghanistan,88
2017,Thailand,China,179
2017,Thailand,Côte d'Ivoire,16
2017,Thailand,Dem. Rep. of the Congo,33
2017,Thailand,Egypt,16
2017,Thailand,Eritrea,8
2017,Thailand,Ethiopia,13
2017,Thailand,Iran (Islamic Rep. of),57
2017,Thailand,Iraq,305
2017,Thailand,Cambodia,166
2017,Thailand,Sri Lanka,156
2017,Thailand,Myanmar,99982
2017,Thailand,Nepal,11
2017,Thailand,Pakistan,2075
2017,Thailand,Palestinian,413
2017,Thailand,Sudan,14
2017,Thailand,Somalia,223
2017,Thailand,Syrian Arab Rep.,327
2017,Thailand,Togo,5
2017,Thailand,Viet Nam,450
2017,Thailand,Yemen,40
2017,Thailand,Zimbabwe,8
2017,Tajikistan,Afghanistan,2516
2017,Turkmenistan,Afghanistan,14
2017,Turkmenistan,Azerbaijan,8
2017,Trinidad and Tobago,Bangladesh,10
2017,Trinidad and Tobago,Colombia,14
2017,Trinidad and Tobago,Cuba,108
2017,Trinidad and Tobago,Jamaica,19
2017,Trinidad and Tobago,Mexico,6
2017,Trinidad and Tobago,Pakistan,10
2017,Trinidad and Tobago,Syrian Arab Rep.,53
2017,Trinidad and Tobago,Venezuela (Bolivarian Republic of),47
2017,Tunisia,Algeria,7
2017,Tunisia,Iran (Islamic Rep. of),6
2017,Tunisia,Iraq,15
2017,Tunisia,Palestinian,29
2017,Tunisia,Rwanda,6
2017,Tunisia,Sudan,26
2017,Tunisia,Somalia,9
2017,Tunisia,Syrian Arab Rep.,603
2017,Turkey,Afghanistan,5603
2017,Turkey,United Arab Emirates,6
2017,Turkey,Burundi,6
2017,Turkey,China,13
2017,Turkey,Côte d'Ivoire,15
2017,Turkey,Cameroon,11
2017,Turkey,Dem. Rep. of the Congo,51
2017,Turkey,Congo,6
2017,Turkey,Egypt,51
2017,Turkey,Eritrea,75
2017,Turkey,Ethiopia,95
2017,Turkey,Guinea,12
2017,Turkey,Iran (Islamic Rep. of),8308
2017,Turkey,Iraq,37319
2017,Turkey,Jordan,35
2017,Turkey,Kyrgyzstan,190
2017,Turkey,Lebanon,13
2017,Turkey,Libya,23
2017,Turkey,Sri Lanka,15
2017,Turkey,Morocco,31
2017,Turkey,Mauritania,8
2017,Turkey,Nigeria,11
2017,Turkey,Pakistan,56
2017,Turkey,Palestinian,1147
2017,Turkey,Russian Federation,5
2017,Turkey,Sudan,274
2017,Turkey,Sierra Leone,5
2017,Turkey,Somalia,2219
2017,Turkey,Syrian Arab Rep.,3424237
2017,Turkey,Tajikistan,8
2017,Turkey,Turkmenistan,6
2017,Turkey,Tunisia,14
2017,Turkey,Uganda,24
2017,Turkey,Uzbekistan,51
2017,Turkey,Stateless,206
2017,Turkey,Yemen,161
2017,United Rep. of Tanzania,Burundi,251227
2017,United Rep. of Tanzania,Dem. Rep. of the Congo,56906
2017,United Rep. of Tanzania,Somalia,150
2017,Uganda,Burundi,38245
2017,Uganda,Central African Rep.,21
2017,Uganda,Dem. Rep. of the Congo,226192
2017,Uganda,Eritrea,4566
2017,Uganda,Ethiopia,1944
2017,Uganda,Kenya,193
2017,Uganda,Pakistan,224
2017,Uganda,Rwanda,14282
2017,Uganda,Sudan,2355
2017,Uganda,Senegal,5
2017,Uganda,Somalia,25011
2017,Uganda,South Sudan,1037412
2017,Uganda,Syrian Arab Rep.,7
2017,Uganda,Chad,5
2017,Uganda,Yemen,33
2017,Ukraine,Afghanistan,1410
2017,Ukraine,Angola,26
2017,Ukraine,Armenia,192
2017,Ukraine,Azerbaijan,149
2017,Ukraine,Burundi,6
2017,Ukraine,Belarus,26
2017,Ukraine,Dem. Rep. of the Congo,68
2017,Ukraine,Congo,20
2017,Ukraine,Eritrea,16
2017,Ukraine,Ethiopia,20
2017,Ukraine,Georgia,48
2017,Ukraine,Guinea,7
2017,Ukraine,Iran (Islamic Rep. of),58
2017,Ukraine,Iraq,91
2017,Ukraine,Kazakhstan,11
2017,Ukraine,Kyrgyzstan,12
2017,Ukraine,Lebanon,9
2017,Ukraine,Sri Lanka,8
2017,Ukraine,Nigeria,5
2017,Ukraine,Pakistan,9
2017,Ukraine,Palestinian,37
2017,Ukraine,Russian Federation,150
2017,Ukraine,Sudan,60
2017,Ukraine,Sierra Leone,5
2017,Ukraine,Somalia,132
2017,Ukraine,Syrian Arab Rep.,483
2017,Ukraine,Chad,7
2017,Ukraine,Tajikistan,16
2017,Ukraine,Turkmenistan,5
2017,Ukraine,Turkey,14
2017,Ukraine,Uzbekistan,60
2017,Ukraine,Stateless,51
2017,Uruguay,Cameroon,8
2017,Uruguay,Colombia,141
2017,Uruguay,Cuba,12
2017,Uruguay,Ecuador,7
2017,Uruguay,Latvia,5
2017,Uruguay,Mexico,5
2017,Uruguay,Nigeria,13
2017,Uruguay,Peru,6
2017,Uruguay,Russian Federation,12
2017,Uruguay,El Salvador,18
2017,Uruguay,Syrian Arab Rep.,61
2017,Uruguay,Ukraine,11
2017,Uruguay,Venezuela (Bolivarian Republic of),5
2017,United States of America,Afghanistan,1564
2017,United States of America,Angola,157
2017,United States of America,Albania,1527
2017,United States of America,United Arab Emirates,39
2017,United States of America,Argentina,55
2017,United States of America,Armenia,1663
2017,United States of America,Azerbaijan,298
2017,United States of America,Burundi,747
2017,United States of America,Belgium,32
2017,United States of America,Benin,97
2017,United States of America,Burkina Faso,1163
2017,United States of America,Bangladesh,1248
2017,United States of America,Bulgaria,352
2017,United States of America,Bahrain,45
2017,United States of America,Bahamas,179
2017,United States of America,Bosnia and Herzegovina,101
2017,United States of America,Belarus,1537
2017,United States of America,Belize,43
2017,United States of America,Bolivia (Plurinational State of),113
2017,United States of America,Brazil,593
2017,United States of America,Bhutan,43
2017,United States of America,Central African Rep.,210
2017,United States of America,Canada,42
2017,United States of America,Chile,27
2017,United States of America,China,74476
2017,United States of America,Côte d'Ivoire,1263
2017,United States of America,Cameroon,3992
2017,United States of America,Dem. Rep. of the Congo,939
2017,United States of America,Congo,1331
2017,United States of America,Colombia,4264
2017,United States of America,Costa Rica,170
2017,United States of America,Cuba,431
2017,United States of America,Curaçao,35
2017,United States of America,Cayman Islands,6
2017,United States of America,Czech Rep.,18
